Aspect,Drainage_D,Amalner_El,Flow_Accum,Flow_Direc,Plan_,Profile_,Slope_Amal,SLF,Stream_Pow,TRI,TPI,TWI,HSG,SM,ndmi,Soil_Textu,pres_seaso,IBI,Building_D,NDISI,SAVi,AWEI,Land_Cover,Geo_,Critical_I,Road_Buffe,Feature_La,Distance_F,Population,X,Y,Target
0.233533,70.710701,123,4,64,0,-0.64,2.2887499,0.485044,0.399668,1.7320499,0.279325,7.35393,4,632.5833333,-0.117692,1,220,0.119144944,29978200,0.145674,0.182389966,-0.000100799,3,6,0,1,3,3097.830078,5236.131894,21.0431009,75.0510275,1
258.0329895,210.2380066,128,0,4,0,0,0.0039712,0,0,0,-0.191681,6.5005202,4,632.5833333,-0.0835294,1,220,0.125138167,34498300,0.152623,0.074360342,-0.000104557,2,6,82430.10156,1,3,2478.280029,5800.172001,21.0460692,75.0524478,1
-1,31.6228008,122,12,64,0,0,0.002182,0.000089,0.0045699,0,-0.0030024,15.2664003,4,632.5833333,-0.0685745,1,220,0.134788664,31132100,0.156829,0.081727975,-9.59858E-05,3,6,0,1,3,3021.600098,5236.131894,21.0439303,75.0508969,1
0.204898,10,122,19,64,0,-0.64,2.28882,0.903548,7.5939202,1.7320499,0.811076,8.7411203,14,632.5833333,-0.138948,1,220,0.113933236,29879900,0.130844,0.111739678,-0.000103098,2,6,0,1,3,1291.359985,5236.131894,21.0460233,75.050274,1
0.204898,10,122,19,64,0,-0.64,2.28882,0.903548,7.5939202,1.7320499,0.811076,8.7411203,14,632.5833333,-0.138948,1,220,0.113933236,29879900,0.130844,0.111739678,-0.000103098,3,6,0,1,3,1301.040039,5236.131894,21.0460007,75.0502529,1
0.031754,30,121,42,64,0,0.64,2.29141,1.1511,12.4041004,1.7320499,0.401845,9.5644798,14,632.5833333,-0.167232,1,220,0.123283568,27803700,0.158403,0.1188557,-0.00009678,3,6,0,1,3,1375.23999,5800.172001,21.0461162,75.050033,1
0.204898,10,122,14,64,0,-0.64,2.28882,0.545859,7.5939202,1.7320499,0.376885,8.7475004,14,632.5833333,-0.138948,1,220,0.113933236,29879900,0.130844,0.111739678,-0.000103098,2,6,0,1,3,1291.359985,5236.131894,21.0460238,75.0502865,1
359.8900146,10,121,34825,64,0,0.64,2.2892599,19.5358009,7.9951601,1.7320499,0.723882,16.1508999,14,632.5833333,-0.138948,1,220,0.113933236,29879900,0.130844,0.111739678,-0.000103098,2,6,0,1,3,1291.359985,5236.131894,21.0460381,75.0503066,1
-1,22.3607006,122,12,64,0,0,0.002182,0.000089,0.0045699,0,-0.0030024,15.2664003,4,632.5833333,-0.0685745,1,220,0.134788664,33039600,0.156829,0.081727975,-9.59858E-05,2,6,0,1,3,3024.209961,5236.131894,21.0439232,75.0508848,1
-1,10,121,34830,64,0,0,0.0058749,0.0078268,35.7126007,0,-0.563236,22.1693001,14,632.5833333,-0.193305,1,220,0.113494546,23674800,0.157078,0.185985559,-9.52492E-05,3,6,0,1,3,1070.380005,5800.172001,21.0466974,75.0503611,1
251.5720062,44.7214012,123,0,16,0.64,-0.64,2.4216199,0,0,2,0.23982,5.68893,14,632.5833333,-0.225031,1,220,0.111580497,23582100,0.163306,0.232121115,-9.83875E-05,3,6,0,1,3,1201.040039,5800.172001,21.0461163,75.0507913,1
243.4100037,36.0555,122,0,16,0,0.64,1.70587,0,3.57375,1.41421,0.23982,5.68893,14,632.5833333,-0.225031,1,220,0.112218231,23661300,0.158322,0.261835172,-9.70288E-05,3,6,0,1,3,1201.040039,5236.131894,21.0460861,75.0507724,1
271.6400146,22.3607006,122,12,64,0,0,0.0038919,0.000089,0.0258118,0,-0.0030024,15.2664003,14,632.5833333,-0.0685745,1,220,0.134788664,33039600,0.156829,0.081727975,-9.59858E-05,2,6,0,1,3,3024.209961,5236.131894,21.0439153,75.0508731,1
315.1430054,158.1139984,125,1,16,-0.48,0.8,2.15908,0.257942,0.377003,1.7320499,-0.0028641,6.4969501,14,632.5833333,-0.0947726,1,220,0.125449275,31707000,0.152946,0.182354703,-0.000105333,3,6,0,1,3,2254.600098,5236.131894,21.0455599,75.0489254,1
-1,10,121,2,64,0,0,0.0075866,0.0002196,0.0026482,0,0.003587,12.5538998,14,632.5833333,-0.134161,1,220,0.127002438,16862800,0.172215,0.073118439,-0.00008426,3,6,0,1,3,1015.659973,5800.172001,21.0474552,75.0503736,1
89.9521027,150,126,0,1,0,0.64,2.29322,0,0.40045,1.7320499,0.0429103,5.7470298,14,632.5833333,-0.0782205,1,220,0.123747611,30181100,0.14551,0.064719491,-0.00009387,2,6,0,1,3,3262.51001,5236.131894,21.0444513,75.049101,1
271.6400146,20,122,38,64,0,0,0.0038919,0.0002994,0.0258118,0,-0.0001251,15.7863998,14,632.5833333,-0.0577917,1,220,0.134788664,32526100,0.156829,0.131843295,-0.000092751,3,6,0,1,3,3024.209961,5236.131894,21.0440361,75.0508176,1
44.8709984,10,122,30329,64,0,0,1.0718499,6.4415398,5674.310059,0,-0.328317,16.8243008,14,632.5833333,-0.149479,1,220,0.125625513,34771700,0.16769,0.202327802,-0.000103553,3,6,0,1,3,2966.879883,5236.131894,21.0439362,75.0506655,1
251.625,98.4886017,123,7,16,0.64,-0.64,2.4128799,0.41524,0,1.7320499,0.0962285,8.1160002,14,632.5833333,-0.223383,1,220,0.125493453,12247400,0.160986,0.246147438,-9.54575E-05,3,6,55779.5,1,7,1340.849976,5800.172001,21.0508168,75.0490708,1
44.8709984,0,122,30329,64,0,0,1.0718499,6.4415398,5674.310059,1,-0.328317,16.8243008,14,632.5833333,-0.140057,1,220,0.125625513,34771700,0.16769,0.147319904,-9.48138E-05,3,6,0,1,3,2918.209961,5236.131894,21.0439528,75.0505714,1
53.0461998,30,123,1,1,-0.512,0.128,3.81564,0.540413,0.66693,2.2360699,0.471948,5.9265099,14,632.5833333,-0.135337,1,220,0.124010036,36246200,0.156153,0.141890475,-0.00009163,2,6,0,1,3,2904.419922,5236.131894,21.0439819,75.0503069,1
206.3009949,60,119,1,4,1.28,-0.64,1.7087899,0.434848,0,2.4494901,0.668492,6.0943298,14,660,-0.116614,1,217.6666667,0.123685472,10341800,0.128999,0.062596827,-0.000100878,2,1,0,0,40,1304.880005,35263.0555,21.0378151,75.0671377,1
179.9839935,14.1421003,121,648,16,0,0.64,2.2892499,2.5306101,260.2409973,0,0.456239,12.5149002,14,632.5833333,-0.198804,1,220,0.113942623,26654000,0.170922,0.212525577,-0.000097395,3,6,113509,1,3,1909.729981,5800.172001,21.0498073,75.0489582,1
53.0461998,22.3607006,123,1,1,-0.512,0.128,3.81564,0.540413,0.66693,2.2360699,0.471948,5.9265099,14,632.5833333,-0.121927,1,220,0.124010036,36246200,0.156153,0.141890475,-0.00009163,2,6,0,1,3,2904.419922,5236.131894,21.0440029,75.0503213,1
153.3999939,208.0870056,126,2,2,0.512,-0.128,5.1168799,0.783853,0,2.4494901,0.670675,6.2588401,14,632.5833333,-0.189255,1,220,0.125635994,32470600,0.128557,0.212404712,-9.85092E-05,2,6,0,1,3,3570.23999,5236.131894,21.0442056,75.0481533,1
315.1430054,158.1139984,125,1,16,-0.48,0.8,2.15908,0.257942,0.377003,1.7320499,-0.0028641,6.4969501,14,632.5833333,-0.0947726,1,220,0.125449275,31707000,0.152946,0.182354703,-0.000105333,3,6,0,1,3,2254.600098,5236.131894,21.0455575,75.0489197,1
44.9012985,60.8275986,124,4,1,-0.8,0.48,2.1626301,0.45006,1.5104899,1.7320499,0.370143,7.4116001,14,632.5833333,-0.136095,1,220,0.124336492,36622900,0.149457,0.125425777,-7.98025E-05,2,6,0,1,3,2957.100098,5236.131894,21.0440252,75.0499769,1
315.1430054,158.1139984,125,1,16,-0.48,0.8,2.15908,0.257942,0.377003,1.7320499,-0.0028641,6.4969501,14,632.5833333,-0.0947726,1,220,0.125449275,31707000,0.152946,0.182354703,-0.000105333,3,6,0,1,3,2254.600098,5236.131894,21.0455602,75.0489257,1
315.2229919,230.8679962,126,0,16,0.64,-0.64,3.2318001,0,0,1,0.612572,5.3998599,14,632.5833333,-0.0987189,1,220,0.122712584,35915500,0.131397,0.113875861,-0.00008818,2,6,0,1,3,3135.5,5236.131894,21.045243,75.0481954,1
315.1430054,158.1139984,125,1,16,-0.48,0.8,2.15908,0.257942,0.377003,1.7320499,-0.0028641,6.4969501,14,632.5833333,-0.0947726,1,220,0.125449275,31707000,0.152946,0.182354703,-0.000105333,3,6,0,1,3,2254.600098,5236.131894,21.0455585,75.0489248,1
45.0567017,114.0179977,126,0,128,0,0,1.08741,0,0,1,-0.347257,6.4900398,14,632.5833333,-0.190401,1,220,0.119168997,34601600,0.149668,0.120491649,-0.000092865,3,6,0,1,3,2644.870117,5236.131894,21.04515,75.049385,1
179.9839935,14.1421003,121,651,16,0,0.64,2.2892499,3.71525,260.2409973,0,0.89134,12.2251997,14,632.5833333,-0.198804,1,220,0.113942623,28330600,0.170922,0.237137162,-0.000108273,4,6,113509,1,3,1909.729981,5236.131894,21.0498132,75.0488862,1
135.2709961,22.3607006,121,648,16,0,0,1.09043,2.5306101,113.4400024,0,0.456239,12.5149002,14,632.5833333,-0.197726,1,220,0.116782391,24392800,0.160892,0.275667351,-9.97594E-05,4,6,79045.20313,1,3,1964.75,5800.172001,21.0497564,75.0491037,1
26.4326992,150,124,1,64,0,-0.64,1.70215,0.189374,0.297164,1.41421,-0.172964,6.73491,14,632.5833333,-0.266686,1,220,0.103766864,25500600,0.157781,0.290063148,-0.00009188,3,6,0,1,28,2094.870117,5236.131894,21.0459929,75.0488852,1
-1,31.6228008,122,12,64,0,0,0.002182,0.000089,0.0045699,0,-0.0030024,15.2664003,4,632.5833333,-0.0685745,1,220,0.134788664,31132100,0.156829,0.086665994,-9.51013E-05,2,6,0,1,3,3021.600098,5236.131894,21.0439544,75.0509152,1
135.2709961,36.0555,121,596,16,0,0,1.09043,1.36787,113.4400024,0,0.159092,12.8792,14,632.5833333,-0.197726,1,220,0.117455135,24392800,0.162445,0.275667351,-9.97594E-05,4,6,79045.20313,1,29,2072.050049,5800.172001,21.0497962,75.0491599,1
108.3929977,10,122,93,128,-0.64,0.64,2.41259,1.82625,39.1825981,2,0.140791,10.2360001,14,632.5833333,-0.174731,1,220,0.118922987,35200900,0.145815,0.159556603,-0.000100327,3,6,0,1,3,2514.98999,5236.131894,21.0446304,75.0504727,1
135.3329926,80,124,23,1,0,0,1.07798,0.366569,4.3277202,1,-0.263209,9.6768103,14,632.5833333,-0.161957,1,220,0.118225474,35878200,0.148095,0.182346189,-9.16075E-05,2,6,0,1,3,2788.439941,5236.131894,21.044518,75.0497883,1
45.0097008,90.5538025,125,1,128,-0.64,0.64,3.23242,0.435704,0.564753,1.7320499,0.831984,6.0928102,14,632.5833333,-0.219657,1,220,0.119860868,34750800,0.163543,0.395594704,-8.84988E-05,4,6,0,1,3,3133.129883,5236.131894,21.0440666,75.0497004,1
315.1099854,230.8679962,126,2,32,-0.64,0.64,3.2440801,0.577609,1.13359,2,0.61285,6.4946699,14,632.5833333,-0.0987189,1,220,0.122712584,35915500,0.131397,0.113875861,-0.00008818,2,6,0,1,3,3135.5,5236.131894,21.0452194,75.048204,1
98.3039017,70.710701,124,1,2,0,0,0.0011566,0.0000144,0.0002019,0,-0.241888,14.0293999,14,632.5833333,-0.117567,1,220,0.118225474,35222000,0.148095,0.100800139,-0.000105464,2,6,0,1,3,2788.439941,5236.131894,21.0443845,75.049858,1
89.8134003,76.1576996,124,18,1,0,0,0.0073968,0.0005116,0.0232374,0,-0.691572,14.4251003,14,632.5833333,-0.214416,1,220,0.117114619,35277700,0.16656,0.330985088,-0.000088385,4,6,0,1,3,2972.610107,5236.131894,21.0442562,75.0498294,1
264.3739929,461.7359924,123,0,4,0,0,0.0016982,0,0,0,-0.48018,12.9521999,4,632.5833333,-0.0952509,1,220,0.132866618,18137800,0.159841,0.055555556,-8.44792E-05,2,6,53293.80078,1,3,2428.169922,5800.172001,21.0447561,75.0550589,1
98.7025986,120.4160004,126,0,2,0,0,0.0136598,0,0,0,-1.06844,10.8673,14,632.5833333,-0.158808,1,220,0.125265623,30903900,0.136279,0.170258348,-0.000092611,3,6,0,1,3,3501.310059,5236.131894,21.0440513,75.0493079,1
315.0350037,291.5480042,123,9,64,0,0,1.08473,0.253913,1.70406,0,-0.117326,8.7950897,14,632.5833333,-0.0892953,1,220,0.123000412,32892500,0.14826,0.09186805,-0.000108935,2,6,0,1,3,2841.379883,5236.131894,21.0458037,75.0476088,1
90.0332031,98.9949036,126,0,128,0,0,1.52301,0,0,1,-0.67838,6.1530299,14,632.5833333,-0.16264,1,220,0.116552506,32927200,0.154212,0.210727214,-9.71988E-05,3,6,0,1,3,3370.379883,5236.131894,21.0439966,75.0495226,1
45.0914993,113.137001,126,0,128,0,0,1.0799201,0,0,1,-0.291462,6.4969501,14,632.5833333,-0.158808,1,220,0.117411115,32927200,0.165649,0.209288941,-9.02192E-05,3,6,0,1,3,3435.449951,5236.131894,21.0440798,75.0494108,1
315.0350037,291.5480042,123,9,64,0,0,1.08473,0.253913,1.70406,0,-0.117326,8.7950897,14,632.5833333,-0.0892953,1,220,0.123000412,32892500,0.14826,0.09186805,-0.000108935,2,6,0,1,3,2841.379883,5236.131894,21.0458061,75.0476082,1
224.7940063,138.923996,126,0,8,0,0,1.07542,0,0.187714,1,-0.344294,5.8035698,14,632.5833333,-0.126579,1,220,0.12214841,29288600,0.14252,0.080429388,-9.66213E-05,2,6,0,1,3,3511.73999,5236.131894,21.0440986,75.0491238,1
45.0914993,113.137001,126,0,128,0,0,1.0799201,0,0,1,-0.291462,6.4969501,14,632.5833333,-0.158808,1,220,0.117411115,30903900,0.165649,0.170258348,-0.000092611,3,6,0,1,3,3435.449951,5236.131894,21.0440878,75.0493475,1
273.5429993,127.2789993,123,2,2,0,0,0.0001149,0.0000373,0.0000602,0,-0.31115,13.9172001,14,632.5833333,-0.161086,1,220,0.120170734,28351100,0.159061,0.131271944,-0.00009736,3,6,0,1,3,3405.340088,5236.131894,21.0435183,75.0484625,1
296.6059875,280.1789856,126,2,16,0,-0.64,1.7116899,0.251702,0.597661,0,-0.757068,7.1347899,14,632.5833333,-0.231387,1,220,0.115929328,32879700,0.158349,0.300747664,-0.000100544,4,6,0,1,3,3270.52002,5236.131894,21.0447804,75.047717,1
273.5429993,127.2789993,123,2,2,0,0,0.0001149,0.0000373,0.0000602,0,-0.31115,13.9172001,14,632.5833333,-0.161086,1,220,0.120170734,28351100,0.159061,0.131271944,-0.00009736,3,6,0,1,3,3405.340088,5236.131894,21.0435219,75.0484603,1
314.9500122,284.2529907,126,0,16,0.64,-0.64,3.23105,0,0,2,0.171148,5.4000902,14,632.5833333,-0.150846,1,220,0.120281335,32629800,0.162237,0.132026978,-9.35188E-05,2,6,0,1,3,3070.169922,5236.131894,21.0447011,75.04752,1
273.5429993,127.2789993,123,2,2,0,0,0.0001149,0.0000373,0.0000602,0,-0.31115,13.9172001,14,632.5833333,-0.161086,1,220,0.120170734,28351100,0.159061,0.131271944,-0.00009736,3,6,0,1,3,3405.340088,5236.131894,21.0435183,75.0484625,1
180.0299988,186.0110016,128,0,4,0,-0.64,2.2897699,0,0,1.7320499,-0.650853,5.7449698,14,632.5833333,-0.180765,1,220,0.120456819,30899400,0.15801,0.096549436,-9.59588E-05,3,6,0,1,3,3450.899902,5236.131894,21.0444047,75.0487356,1
180.0970001,162.7879944,125,0,4,0,0,4.5727601,0,2.3993499,2.4494901,-0.0933805,5.15978,14,632.5833333,-0.195657,1,220,0.105817702,29127000,0.15336,0.222911896,-0.000101593,3,6,0,1,3,3536.070068,5236.131894,21.0440656,75.0485854,1
180.0970001,162.7879944,125,0,4,0,0,4.5727601,0,2.3993499,2.4494901,-0.0933805,5.15978,14,632.5833333,-0.195657,1,220,0.105817702,29127000,0.15336,0.222911896,-0.000101593,3,6,0,1,3,3536.070068,5236.131894,21.044055,75.0486223,1
194.0619965,174.9290009,124,10,4,0,-0.64,3.14571,1.05647,5.4957399,1,0.0673721,7.8248,14,632.5833333,-0.227117,1,220,0.105817702,29986000,0.15336,0.339416058,-0.000100393,4,6,0,1,3,3580.070068,5236.131894,21.0440287,75.0484515,1
180.1620026,247.5879974,124,3,4,0,0.64,2.28897,0.431853,1.19912,1.7320499,0.503902,7.1316099,14,632.5833333,-0.0509416,1,220,0.126472494,36900900,0.144091,0.060518241,-9.73975E-05,2,6,0,1,3,3179.729981,5236.131894,21.0438043,75.0470582,1
191.2489929,169.7059937,124,0,4,0,0,3.8885601,0,0,1.41421,0.555825,5.2143798,14,632.5833333,-0.195657,1,220,0.105817702,29986000,0.15336,0.222911896,-0.000101593,3,6,0,1,3,3580.070068,5236.131894,21.0440407,75.0485131,1
206.4530029,174.9290009,124,0,4,-0.48,0.8,3.4076099,0,5.35888,2.64575,-0.0933805,5.15978,14,632.5833333,-0.227117,1,220,0.112837845,29986000,0.15777,0.339416058,-0.000100393,4,6,0,1,3,3499.23999,5236.131894,21.0440885,75.0484575,1
153.2319946,254.5579987,124,6,4,0,-0.64,1.70749,0.389358,1.7885799,1.41421,-0.625709,7.98454,14,632.5833333,-0.0509416,1,220,0.136039094,37113700,0.153049,0.041761753,-9.88175E-05,2,6,0,1,3,3179.729981,5236.131894,21.0437687,75.0469765,1
180.2819977,240.4160004,125,5,4,0,-0.64,2.2897999,0.530004,1.9992599,1.7320499,0.337932,7.5367198,14,632.5833333,-0.124858,1,220,0.123919459,37102800,0.147132,0.148857285,-0.000104575,2,6,0,1,3,3105.429932,5236.131894,21.0439515,75.0473498,1
153.2319946,254.5579987,124,6,4,0,-0.64,1.70749,0.389358,1.7885799,1.41421,-0.625709,7.98454,14,632.5833333,-0.0509416,1,220,0.136039094,37113700,0.153049,0.041761753,-9.88175E-05,2,6,0,1,3,3179.729981,5236.131894,21.0437737,75.0469694,1
179.8710022,247.5879974,125,5,4,0,-0.64,2.28848,0.530004,0.799241,0,0.337932,7.5367198,14,632.5833333,-0.121875,1,220,0.126472494,36357000,0.144091,0.148857285,-0.000104575,2,6,0,1,3,3105.429932,5236.131894,21.0439634,75.0473095,1
263.6700134,331.0589905,123,17,64,0,0,0.0072277,0.0004853,0.0214445,0,0.003147,14.3942003,14,632.5833333,-0.182627,1,220,0.121301948,34173000,0.173162,0.366549912,-0.000086375,4,6,0,1,23,2694.76001,5236.131894,21.045029,75.0468936,1
63.1957016,384.7080078,125,0,32,0,0.64,1.70265,0,210.1560059,1.7320499,0.160766,5.8053002,14,632.5833333,-0.199791,1,220,0.117107279,22221000,0.152117,0.194876556,-0.000107159,3,6,0,1,3,2718.73999,5236.131894,21.0429921,75.0437741,1
63.1957016,384.7080078,125,0,32,0,0.64,1.70265,0,210.1560059,1.7320499,0.160766,5.8053002,14,632.5833333,-0.199791,1,220,0.117107279,22221000,0.152117,0.194876556,-0.000107159,3,6,0,1,3,2718.73999,5236.131894,21.0429921,75.0437741,1
56.3040009,170,127,0,128,0,0.64,2.74703,0,0,1.7320499,0.264146,5.5626702,14,632.5833333,-0.105273,1,220,0.123206277,31206300,0.146672,0.0985037,-9.65475E-05,2,6,0,1,3,3372.350098,5236.131894,21.0445396,75.0488852,1
56.3040009,170,127,0,128,0,0.64,2.74703,0,0,1.7320499,0.264146,5.5626702,14,632.5833333,-0.105273,1,220,0.123206277,31206300,0.146672,0.0985037,-9.65475E-05,2,6,0,1,3,3372.350098,5236.131894,21.0445396,75.0488852,1
56.3040009,170,127,0,128,0,0.64,2.74703,0,0,1.7320499,0.264146,5.5626702,14,632.5833333,-0.105273,1,220,0.123206277,31206300,0.146672,0.0985037,-9.65475E-05,2,6,0,1,3,3372.350098,5236.131894,21.0445396,75.0488852,1
135.0130005,364.9660034,127,0,2,-0.64,0.64,3.2386301,0,1.69752,2,0.345476,5.3990798,14,632.5833333,-0.141171,1,220,0.120739833,32645400,0.150485,0.115589668,-0.00008957,2,6,0,1,3,3322.199951,5236.131894,21.0442128,75.0452345,1
273.0939941,331.0589905,123,180,128,0,0,0.0058056,0.000938,0.182384,0,-0.307458,16.9214001,14,632.5833333,-0.182627,1,220,0.121301948,34173000,0.173162,0.366549912,-0.000086375,4,6,0,1,23,2694.76001,5236.131894,21.0450593,75.0468997,1
-1,58.3095016,122,3,64,0,0,0.0110337,0.0004202,0.0057772,0,-0.691023,12.467,4,632.5833333,-0.0810282,1,220,0.126216475,28665900,0.148103,0.107664234,-8.93981E-05,2,6,0,1,3,2893.149902,5236.131894,21.0432823,75.0510756,1
314.7879944,296.1419983,124,3,32,-0.64,0.64,3.24193,0.678731,1.69926,2,0.501418,6.78301,14,632.5833333,-0.125762,1,220,0.125947831,32487700,0.141661,0.287070472,-0.000103309,3,6,0,1,3,3063.550049,5236.131894,21.0454536,75.0475162,1
263.6700134,340,123,17,64,0,0,0.0072277,0.0004853,0.0214445,0,0.003147,14.3942003,14,632.5833333,-0.182627,1,220,0.121301948,34173000,0.173162,0.277667494,-8.08817E-05,4,6,0,1,23,2925,5236.131894,21.0449778,75.0468583,1
256.9169922,70,121,5,64,0,0,0.0022412,0.0000649,0.0019558,0,-0.0040358,14.4664001,14,632.5833333,-0.0636967,1,220,0.132966223,26258400,0.131873,0.099485861,-0.000103594,2,6,0,1,3,1516.829956,5800.172001,21.0471482,75.0496153,1
263.6700134,331.0589905,123,17,64,0,0,0.0072277,0.0004853,0.0214445,0,0.003147,14.3942003,14,632.5833333,-0.182627,1,220,0.121301948,34173000,0.173162,0.366549912,-0.000086375,4,6,0,1,23,2925,5236.131894,21.0450126,75.0468922,1
-1,340,123,17,128,0,0,0.0033844,0.0004853,0.0029534,0,0.003147,14.3942003,14,632.5833333,-0.182627,1,220,0.121301948,34173000,0.173162,0.277667494,-8.08817E-05,4,6,0,1,23,2925,5236.131894,21.0449825,75.046842,1
315.0929871,296.1419983,124,0,16,0.64,-0.64,3.2396901,0,0,2,0.626781,5.3974099,14,632.5833333,-0.139924,1,220,0.125947831,32487700,0.141661,0.20932876,-0.000111808,3,6,0,1,3,2902.820068,5236.131894,21.0454945,75.0475828,1
83.5016022,331.2099915,123,34,64,0,0,0.0023582,0.0001493,0.0139935,0,-0.241882,16.1791992,14,632.5833333,-0.142461,1,220,0.120940476,32202500,0.181578,0.263994307,-9.23775E-05,4,6,0,1,23,2604.73999,5236.131894,21.0451457,75.0470928,1
256.9169922,70,121,5,64,0,0,0.0022412,0.0000649,0.0019558,0,-0.0040358,14.4664001,14,632.5833333,-0.0636967,1,220,0.132966223,26258400,0.131873,0.099485861,-0.000103594,2,6,0,1,3,1516.829956,5800.172001,21.0471482,75.0496153,1
134.7870026,152.3150024,123,21,1,-0.48,0.8,2.16537,0.875086,7.9401498,1.7320499,-0.312513,8.8919296,14,632.5833333,-0.184449,1,220,0.1111025,26060700,0.149909,0.203849614,-0.000112191,3,6,0,1,3,2202.959961,5236.131894,21.0464095,75.0459298,1
56.3040009,170,127,0,128,0,0.64,2.74703,0,0,1.7320499,0.264146,5.5626702,14,632.5833333,-0.105273,1,220,0.123206277,31206300,0.146672,0.0985037,-9.65475E-05,2,6,0,1,3,3372.350098,5236.131894,21.0445396,75.0488852,1
315.0929871,296.1419983,124,0,16,0.64,-0.64,3.2396901,0,0,2,0.626781,5.3974099,14,632.5833333,-0.139924,1,220,0.125947831,32487700,0.141661,0.20932876,-0.000111808,3,6,0,1,3,2902.820068,5236.131894,21.0454954,75.0475823,1
315.0929871,294.2789917,124,0,16,0.64,-0.64,3.2396901,0,0,2,0.626781,5.3974099,14,632.5833333,-0.139924,1,220,0.125947831,32591300,0.141661,0.20932876,-0.000111808,3,6,0,1,3,2902.820068,5236.131894,21.0455469,75.0475875,1
126.8960037,189.7369995,125,2,1,-0.512,0.128,3.8194101,0.713993,1.33518,2.2360699,0.615545,6.3309898,14,632.5833333,-0.208249,1,220,0.117017573,27080100,0.150604,0.156874266,-9.13963E-05,3,6,0,1,28,2280.860107,5236.131894,21.0461099,75.0485598,1
-1,90,121,2,64,0,0,0.0018047,0.000034,0.00063,0,-0.0049087,13.9898996,14,632.5833333,-0.068715,1,220,0.124831886,30270300,0.126658,0.10286783,-0.000116721,2,6,0,1,3,1508.170044,5236.131894,21.0469855,75.0493789,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.123000412,32550600,0.14826,0.097394276,-8.81875E-05,2,6,0,1,3,2729.060059,5236.131894,21.0459432,75.0475986,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.123000412,32550600,0.14826,0.097394276,-8.81875E-05,2,6,0,1,3,2729.060059,5236.131894,21.0459432,75.0475986,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.113100398,32550600,0.143505,0.097394276,-8.81875E-05,2,6,0,1,3,2556.399902,5236.131894,21.0459648,75.0476011,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.123000412,32550600,0.14826,0.097394276,-8.81875E-05,2,6,0,1,3,2729.060059,5236.131894,21.0459547,75.047601,1
258.9389954,502.0960083,125,51,32,0,0,0.0065225,0.0003085,0.0842392,0,-0.122028,16.1415997,4,660,-0.103868,1,217.6666667,0.127146707,32314100,0.161256,0.091072672,-0.000081635,2,6,0,1,3,2344.570068,10923.40225,21.0409725,75.0553158,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.113100398,32550600,0.143505,0.097394276,-8.81875E-05,2,6,0,1,3,2729.060059,5236.131894,21.0459618,75.0475949,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.113100398,32550600,0.143505,0.097394276,-8.81875E-05,2,6,0,1,3,2729.060059,5236.131894,21.0459623,75.0476009,1
-1,290,123,11,64,0,0,0.0035942,0.0001644,0.0069002,0,-0.238918,14.6872997,14,632.5833333,-0.119279,1,220,0.123000412,32550600,0.14826,0.097394276,-8.81875E-05,2,6,0,1,3,2729.060059,5236.131894,21.0459521,75.0476014,1
269.0580139,290,123,9,64,0,0,0.0036941,0.0001572,0.0058026,0,-0.88402,14.4776001,14,632.5833333,-0.118782,1,220,0.133825538,33451700,0.162956,0.088546079,-8.69375E-05,3,6,0,1,3,2797.330078,5236.131894,21.0458622,75.0474249,1
18.3948002,216.3329926,124,0,64,-0.64,0.64,2.41131,0,2.1054699,2,-0.638525,5.6922798,14,632.5833333,-0.0648573,1,220,0.123687479,33862400,0.138566,0.141014709,-0.000121286,2,6,0,1,3,2481.439941,5236.131894,21.0460867,75.0466517,1
258.9389954,509.1170044,125,51,32,0,0,0.0065225,0.0003085,0.0842392,0,-0.122028,16.1415997,4,660,-0.103868,1,217.6666667,0.127146707,32314100,0.161256,0.091072672,-0.000081635,2,6,0,1,3,2344.570068,10923.40225,21.0409723,75.055314,1
11.0999002,210.9499969,124,1,64,0,0,3.88903,0.553944,0.679797,1.41421,0.347717,5.9074101,14,632.5833333,-0.156868,1,220,0.123687479,32514200,0.138566,0.15686747,-9.64775E-05,2,6,0,1,3,2376.679932,5236.131894,21.0461648,75.0465635,1
18.5128002,216.3329926,125,0,64,0.64,-0.64,2.4135101,0,0,2,-0.638525,5.6922798,14,632.5833333,-0.0648573,1,220,0.123687479,33862400,0.138566,0.141014709,-0.000121286,2,6,0,1,3,2481.439941,5236.131894,21.0460895,75.0466494,1
